latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latestPriceSource,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,city_austin,city_del valle,city_driftwood,city_manor,city_pflugerville,homeType_Condo,homeType_Multiple Occupancy,homeType_Single Family,homeType_Townhouse,homeType_Vacant Land
30.16861343383789,-98.00514221191406,2.01,4,True,True,True,True,False,False,4,2007,525000.0,2,2018-03-16,Agent Provided,39,0,4,4,0,0,0,0,0,15245.999999999998,4161.0,0,0,2,0,0.7,8.0,743,15,4.0,4,2,1,0,0,0,0,0,0,1,0,0
30.39625358581543,-97.64910888671876,1.98,0,True,True,False,True,False,False,0,1999,249000.0,1,2019-04-19,Agent Provided,21,0,3,1,0,0,0,0,0,5967.0,3302.0,0,2,1,1,1.0333333333333334,3.0,1108,14,3.0,4,2,1,0,0,0,0,0,0,1,0,0
30.20077133178711,-97.96817016601562,2.01,0,True,True,False,True,False,False,0,2009,450000.0,1,2020-01-16,Broker Provided,1,0,0,1,0,0,0,0,0,10454.0,2829.0,0,0,2,0,2.5,8.0,743,15,4.0,4,1,1,0,0,0,0,0,0,1,0,0
30.43903160095215,-97.8249969482422,1.98,2,True,True,True,True,False,True,2,1990,550000.0,1,2020-03-13,Agent Provided,29,0,4,2,3,0,0,1,0,7143.0,2704.0,1,0,1,1,1.2333333333333334,8.0,1275,15,3.0,4,2,1,0,0,0,0,0,0,1,0,0
30.48777961730957,-97.7927703857422,2.21,0,True,True,False,True,False,False,0,2014,622800.0,1,2018-12-31,Broker Provided,36,0,3,2,0,0,0,0,0,7187.0,2903.0,1,0,1,1,3.266666666666667,7.666666666666668,1259,14,3.0,3,1,1,0,0,0,0,0,0,1,0,0
30.186878204345703,-97.78565979003906,1.98,2,False,True,True,True,False,False,2,1976,390000.0,1,2020-04-16,Broker Provided,1,0,3,2,1,1,0,0,0,7492.0,1237.0,1,0,1,1,0.9666666666666668,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,1,0,0
30.17500305175781,-97.6939926147461,1.98,2,True,True,True,True,False,False,2,2017,350000.0,1,2020-10-22,Broker Provided,68,0,4,2,2,0,0,0,0,5662.0,2360.0,1,0,1,1,2.9666666666666663,3.6666666666666665,1532,12,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.265417098999023,-97.81456756591795,1.98,4,True,True,True,True,True,False,4,1999,1925000.0,2,2019-09-18,Agent Provided,28,0,3,3,0,0,0,0,0,63597.6,4885.0,0,1,1,0,0.6499999999999999,9.0,1600,14,6.0,5,2,1,0,0,0,0,0,0,1,0,0
30.158916473388672,-97.71544647216795,1.98,4,True,True,True,True,True,False,4,2017,390000.0,1,2020-12-04,Broker Provided,26,0,3,2,2,4,0,0,1,6141.0,1916.0,1,0,1,1,3.2,3.6666666666666665,1532,12,2.0,3,1,1,0,0,0,0,0,0,1,0,0
30.33801078796387,-97.87653350830078,1.98,2,True,True,True,True,False,True,2,2000,835000.0,8,2020-03-10,Keller Williams Realty,31,0,2,2,2,3,0,1,0,30492.0,2643.0,0,1,3,0,4.2,8.0,1373,14,3.0,4,1,1,0,0,0,0,0,0,1,0,0
30.16896629333496,-97.61915588378906,1.98,2,True,True,True,True,False,False,2,2006,249000.0,2,2020-06-24,Agent Provided,21,0,3,2,1,1,0,0,0,6272.0,3031.0,1,0,1,1,0.5333333333333333,3.333333333333333,1626,14,3.0,4,2,0,1,0,0,0,0,0,1,0,0
30.198734283447266,-97.8574676513672,1.98,2,True,True,True,True,False,False,2,1998,255000.0,1,2019-05-03,Agent Provided,1,0,3,2,0,0,0,0,0,5967.0,1772.0,1,0,1,1,1.3333333333333333,6.666666666666668,1460,16,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.36220550537109,-97.67647552490234,1.98,2,False,True,True,True,False,False,2,1971,255000.0,2,2020-04-17,Broker Provided,34,0,2,2,1,0,0,0,0,7710.0,1115.0,1,0,1,1,1.2666666666666666,5.0,814,15,2.0,3,1,1,0,0,0,0,0,0,1,0,0
30.19496917724609,-97.88919830322266,1.98,0,True,True,False,True,False,False,0,1988,400000.0,9,2018-02-03,Agent Provided,33,0,3,1,0,0,0,0,0,11325.6,3086.0,1,0,1,1,1.2333333333333334,9.0,1755,18,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.17995643615723,-97.79225158691406,1.98,0,True,True,False,True,False,False,0,1977,305000.0,3,2018-06-29,Agent Provided,28,0,5,1,0,0,0,0,0,6490.0,1489.0,1,0,1,1,1.1,3.333333333333333,926,13,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.22065353393555,-97.87545013427734,1.98,0,True,True,False,True,False,False,0,1993,359900.0,13,2019-11-26,Agent Provided,35,0,6,1,3,3,0,2,0,5749.0,2180.0,1,0,1,1,1.7333333333333332,8.0,1655,17,3.0,4,2,1,0,0,0,0,0,0,1,0,0
30.374038696289062,-97.8495864868164,1.98,0,True,True,False,True,True,False,0,1992,699996.0,1,2019-02-28,Agent Provided,34,0,3,1,0,0,0,0,0,10890.0,3162.0,1,0,1,1,1.6666666666666667,7.0,1381,16,3.0,4,2,1,0,0,0,0,0,0,1,0,0
30.36853408813477,-97.73170471191406,1.98,1,False,True,True,True,False,False,1,1962,418500.0,12,2019-11-04,Broker Provided,1,0,5,3,0,0,0,0,0,7405.0,1144.0,1,0,1,1,0.6666666666666666,5.333333333333333,1236,13,2.0,3,1,1,0,0,0,0,0,0,1,0,0
30.180856704711925,-97.97652435302734,2.01,2,True,True,True,True,True,True,2,2013,499900.0,9,2019-08-14,Agent Provided,39,0,1,2,0,0,0,0,0,8102.0,2921.0,0,0,2,0,1.5,8.0,743,15,4.0,4,2,1,0,0,0,0,0,0,1,0,0
30.19836235046387,-97.73065948486328,1.98,0,True,True,False,True,False,False,0,2005,269000.0,1,2018-06-09,Agent Provided,16,0,0,1,0,0,0,0,0,6359.0,1736.0,1,0,1,1,3.266666666666667,4.333333333333333,1589,14,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.41488075256348,-97.75897979736328,1.98,2,False,True,True,True,True,False,2,1985,329900.0,11,2020-12-14,Agent Provided,69,0,4,2,4,2,0,0,0,9147.0,2161.0,1,0,1,1,2.9333333333333336,7.0,1523,17,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.49441909790039,-97.7809066772461,2.21,2,True,True,True,True,False,True,2,2001,380000.0,2,2020-08-07,Agent Provided,99,0,4,3,1,1,0,1,0,7274.0,2258.0,1,0,1,1,2.1,8.333333333333334,1481,16,3.0,4,2,1,0,0,0,0,0,0,1,0,0
